AREA,BA,BA_DIV_BB,BB,BF_ID,BF_TYPE,BLANK_TYPE,BM,BREADTH,BREADTH_DIV_LENGTH,BUTT_TYPE,BUTT_WORKING,CIRCUMFERENCE,COMPLETENESS,CONDITION,CONTEXT_LEVEL,CONTINENT,CORTEX_BACK,CORTEX_FRONT,CORTEX_TYPE,COUNTRY,DATE_FOUND,DEGREE_PATINATION,EDGE_PROFILE,EDGE_VIEW_AREA,EDGE_VIEW_CIRCUMFERENCE,EDGE_VIEW_L1,EDGE_VIEW_SYMMETRY,EDGE_VIEW_THICKNESS_L1,FINDER,FINDERS_NO,FRONTAL_SYMMETRY,L1,L1_BREADTH,L1_DIV_LENGTH,LENGTH,MUSEUM_ACCESSION_DATE,MUSEUM_ACCESSION_NO,MUSEUM_HOLDER,NOTES,PERCENTAGE_WORKED,RAW_MATERIAL_HARDNESS,RAW_MATERIAL_TEXTURE,RAW_MATERIAL_TYPE,SITENAME,SITE_SUBDIV,TA,TB,THICKNESS,THICKNESS_DIV_BREADTH,TM,WEIGHT
6588.1,49.1,0.7,69.4,3199,HANDAXE,UNCLEAR,71.5,77.6,0.69,NON-CORTICAL,COMPLETELY WORKED,282.6,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,1975.1,217.8,30.5,0.03,26.4,ROBERTS,30865,0.01,37.8,77.2,0.33,111.26,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE/MEDIUM,FLINT,BOXGROVE,UNCLEAR,15.9,17.8,26.9,0.34,24.9,225
5589.5,44.0,0.74,58.7,3200,HANDAXE,FLAKE,65.9,67.6,0.61,NON-CORTICAL,COMPLETELY WORKED,264.1,COMPLETE,FRESH,UNCLEAR,EUROPE,0,10,HARD CHALK RIND,ENGLAND,96,FRESH,IRREGULAR,1453.5,207.8,26.0,0.02,20.9,ROBERTS,30857,0.01,45.6,67.0,0.41,110.68,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,ROUGH BIFACIAL WORKING AND INTERSECTION TIP; LARGE FLAKE VENTRAL SURFACE ON REAR,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,10.3,20.2,21.9,0.32,17.2,270
6170.9,52.7,0.8,65.3,3201,HANDAXE,UNCLEAR,72.0,74.9,0.7,PARTIALLY CORTICAL,COMPLETELY WORKED,272.0,COMPLETE,FRESH,UNCLEAR,EUROPE,5,0,RIND STAINED,ENGLAND,96,LIGHTLY PATINATED,LINEAR,1619.0,204.9,52.5,0.01,23.2,ROBERTS,30863,0.01,38.2,74.5,0.35,106.17,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,95,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,11.4,18.7,23.5,0.31,22.9,175
4095.0,41.2,0.9,45.5,3202,HANDAXE,UNCLEAR,57.0,60.7,0.65,NON-CORTICAL,PARTIALLY WORKED,222.3,COMPLETE,FRESH,UNCLEAR,EUROPE,0,20,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2157.3,205.8,35.7,0.04,37.6,ROBERTS,30872,0.01,51.8,60.7,0.55,93.08,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,SMALL CRUDE PLANO-CONVEX BIFACE OR ROUGHOUT,50,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,16.9,25.3,38.0,0.62,33.4,158
13977.7,69.7,0.84,82.5,3203,HANDAXE,UNCLEAR,96.9,99.4,0.54,NON-CORTICAL,COMPLETELY WORKED,421.0,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,4723.0,385.7,68.8,0.04,37.9,ROBERTS,5496,0.01,71.4,99.2,0.39,181.47,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,LARGE WELL SHAPED HANDAXE; TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,20.0,26.9,38.9,0.39,34.9,628
9219.3,55.6,0.69,80.0,3204,HANDAXE,UNCLEAR,79.8,85.7,0.61,NON-CORTICAL,COMPLETELY WORKED,341.7,COMPLETE,FRESH,UNCLEAR,EUROPE,10,5,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2856.3,280.2,37.5,0.07,29.4,ROBERTS,4478,0.01,43.5,85.2,0.31,140.11,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; CRUDE BIFACE OR ROUGHOUT WITH CORTEX ALONG BOTH EDGES,70,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,17.8,27.6,30.1,0.35,25.0,338
8119.8,58.9,0.82,71.4,3205,HANDAXE,UNCLEAR,83.1,87.1,0.67,PARTIALLY CORTICAL,PARTIALLY WORKED,311.0,COMPLETE,FRESH,UNCLEAR,EUROPE,5,15,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2902.8,259.3,57.5,0.01,35.4,ROBERTS,11497,0.03,49.6,84.8,0.38,128.36,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE HANDAXE OR ROUGHOUT,46,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,16.4,30.1,36.3,0.41,31.7,326
12727.4,75.4,0.8,93.9,3206,HANDAXE,FLAKE,99.8,106.3,0.68,NON-CORTICAL,COMPLETELY WORKED,388.8,COMPLETE,FRESH,UNCLEAR,EUROPE,5,0,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,LINEAR,4072.2,334.7,44.6,0.02,34.3,ROBERTS,5219,0.0,62.1,106.3,0.4,154.28,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,LARGE HANDAXE WITH TRANCHET INTERSECTION TIP,93,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,17.2,32.5,36.0,0.33,31.6,561
14296.4,87.4,0.88,98.3,3207,HANDAXE,FLAKE,109.5,112.8,0.69,NON-CORTICAL,PARTIALLY WORKED,410.4,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,4469.4,349.2,66.5,0.04,34.8,ROBERTS,11572,0.04,67.6,112.2,0.41,161.44,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,LARGE HANDAXE WITH TRANCHET INTERSECTION TIP; FLAKE VENTRAL SURFACE ON REAR,80,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,22.1,32.6,38.2,0.33,32.2,698
9173.6,53.7,0.68,77.9,3208,HANDAXE,UNCLEAR,82.8,87.2,0.62,NON-CORTICAL,COMPLETELY WORKED,337.6,COMPLETE,FRESH,UNCLEAR,EUROPE,0,5,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2438.7,275.5,55.9,0.03,25.8,ROBERTS,11414,0.01,56.7,86.9,0.4,139.24,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,WELL SHAPED HANDAXE WITH TRANCHET INTERSECTION TIP; CRYSTAL INCLUSIONS ON REAR SURFACE,94,TOUGH,FINE/MEDIUM,FLINT,BOXGROVE,UNCLEAR,14.6,18.7,26.7,0.3,24.3,302
8967.5,58.7,0.83,70.6,3209,HANDAXE,UNCLEAR,79.7,82.4,0.58,NON-CORTICAL,COMPLETELY WORKED,332.8,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2710.5,269.8,59.4,0.04,30.2,ROBERTS,11556,0.05,60.7,82.4,0.43,139.91,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE/MEDIUM,FLINT,BOXGROVE,UNCLEAR,13.2,22.8,31.6,0.38,28.8,337
7068.2,55.5,0.76,72.8,3210,HANDAXE/CLEAVER,UNCLEAR,78.7,81.8,0.73,NON-CORTICAL,COMPLETELY WORKED,290.1,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2150.4,231.7,56.8,0.01,28.8,ROBERTS,5781,0.02,40.5,81.8,0.36,111.26,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,BROAD DIAGONAL TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,13.4,21.7,29.1,0.35,28.4,252
8402.5,62.7,0.81,77.2,3211,HANDAXE,UNCLEAR,85.6,89.3,0.73,PARTIALLY CORTICAL,COMPLETELY WORKED,314.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,50,HARD CHALK RIND,ENGLAND,96,PATINATED,IRREGULAR,2256.8,250.6,66.2,0.06,28.8,ROBERTS,5774,0.04,50.1,86.6,0.41,121.88,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE HANDAXE PROBABLY MADE ON FLAKE; IRREGULAR TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,12.0,21.3,30.8,0.34,28.7,278
8580.4,61.2,0.78,77.5,3212,HANDAXE,UNCLEAR,83.5,86.7,0.68,NON-CORTICAL,COMPLETELY WORKED,316.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,0,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,TWISTED,2341.0,247.3,50.7,0.03,26.3,ROBERTS,12806,0.01,52.0,86.5,0.41,126.7,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,WELL SHAPED HANDAXE WITH TRANCHET INTERSECTION TIP; ANTICLOCK TWIST OF APPROXIMATELY 10 DEGREES,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.5,22.6,27.0,0.31,26.0,282
7674.4,54.6,0.75,72.7,3213,HANDAXE,UNCLEAR,78.3,81.4,0.66,NON-CORTICAL,COMPLETELY WORKED,305.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,LINEAR,2153.8,243.2,53.0,0.01,27.2,ROBERTS,13854,0.01,49.9,80.7,0.4,122.66,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,12.0,23.4,29.0,0.35,25.8,354
3232.9,33.8,0.68,49.6,3214,HANDAXE,COBBLE,47.7,51.7,0.64,PARTIALLY CORTICAL,UNWORKED,199.6,COMPLETE,FRESH,UNCLEAR,EUROPE,20,25,HARD CHALK RIND,ENGLAND,96,FRESH,IRREGULAR,1020.3,174.0,30.1,0.1,17.0,ROBERTS,4552,0.0,29.6,51.4,0.37,79.81,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,SMALL BIFACE MADE ON PEBBLE OF 17mm THICKNESS; CORTICAL BUTT UNWORKED; TRANCHET INTERSECTION TIP,79,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,12.0,14.3,18.0,0.34,14.6,70
4453.9,46.0,0.85,54.0,3215,HANDAXE,UNCLEAR,61.0,63.7,0.71,NON-CORTICAL,COMPLETELY WORKED,228.3,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,10,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,1311.3,171.0,24.5,0.06,25.6,ROBERTS,11568,0.01,36.3,63.5,0.4,89.26,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,SMALL IRREGULAR HANDAXE WITH SQUARE INTERSECTION TIP; MINIMAL WORKING OF FRONT SURFACE,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,8.7,23.5,27.5,0.43,21.4,122
11569.4,66.5,0.8,83.1,3216,HANDAXE,UNCLEAR,89.2,93.2,0.58,NON-CORTICAL,COMPLETELY WORKED,374.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,LINEAR,4265.2,316.1,63.2,0.02,39.3,ROBERTS,30853,0.01,61.5,93.2,0.38,158.91,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,LARGE HANDAXE WITH TRANCHET INTERSECTION TIP,93,TOUGH,FINE/MEDIUM,FLINT,BOXGROVE,UNCLEAR,24.0,30.6,39.3,0.42,36.2,557
8677.5,53.7,0.7,76.4,3217,HANDAXE,UNCLEAR,85.7,90.4,0.66,NON-CORTICAL,PARTIALLY WORKED,326.5,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,3008.5,279.1,62.2,0.06,34.3,ROBERTS,30866,0.03,50.2,87.8,0.37,135.46,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE BIFACE OR ROUGHOUT,89,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,16.1,23.2,34.5,0.38,32.7,345
10516.7,70.3,0.9,77.9,3218,HANDAXE,UNCLEAR,88.4,94.3,0.65,NON-CORTICAL,COMPLETELY WORKED,369.2,COMPLETE,FRESH,UNCLEAR,EUROPE,15,15,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,3876.9,311.1,59.1,0.03,38.7,ROBERTS,30869,0.03,68.6,93.9,0.47,143.76,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; CORTEX ALONG BOTH LOWER EDGES,76,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,17.0,31.4,40.3,0.42,33.7,481
10029.7,58.9,0.77,75.6,3219,HANDAXE,UNCLEAR,82.1,85.2,0.56,NON-CORTICAL,COMPLETELY WORKED,358.5,COMPLETE,FRESH,UNCLEAR,EUROPE,0,5,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2992.3,300.8,65.3,0.03,31.2,ROBERTS,30871,0.01,54.3,85.2,0.35,151.97,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE/MEDIUM,FLINT,BOXGROVE,UNCLEAR,14.7,21.7,32.4,0.38,29.1,370
10990.2,61.4,0.7,87.6,3220,HANDAXE,UNCLEAR,93.2,100.9,0.68,NON-CORTICAL,COMPLETELY WORKED,360.7,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,LINEAR,3509.1,306.5,54.4,0.03,33.5,ROBERTS,30858,0.0,55.8,100.9,0.37,148.13,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,18.2,29.6,34.5,0.34,32.4,433
9292.9,52.2,0.61,84.4,3221,HANDAXE,UNCLEAR,78.7,88.0,0.62,NON-CORTICAL,COMPLETELY WORKED,343.3,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,3080.8,289.2,65.3,0.02,33.1,ROBERTS,30856,0.0,39.6,87.8,0.27,141.44,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,11.8,25.4,33.3,0.37,31.8,363
8449.9,51.6,0.62,82.1,3222,HANDAXE,UNCLEAR,79.8,89.9,0.69,NON-CORTICAL,COMPLETELY WORKED,315.5,COMPLETE,FRESH,UNCLEAR,EUROPE,0,10,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2656.5,257.8,44.7,0.07,33.5,ROBERTS,30855,0.02,53.7,88.2,0.41,129.45,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,12.8,29.6,34.3,0.38,27.7,317
7570.2,44.7,0.6,73.5,3223,HANDAXE,UNCLEAR,74.8,78.9,0.59,NON-CORTICAL,PARTIALLY WORKED,309.7,COMPLETE,FRESH,UNCLEAR,EUROPE,0,10,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2633.4,256.1,58.0,0.02,31.0,ROBERTS,30864,0.02,42.1,77.2,0.31,132.5,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,85,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.9,25.5,31.3,0.39,29.1,284
4856.6,38.2,0.69,54.9,3224,HANDAXE,UNCLEAR,62.9,64.6,0.63,NON-CORTICAL,COMPLETELY WORKED,238.6,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,1799.8,200.2,45.2,0.01,28.5,ROBERTS,30860,0.0,42.3,64.4,0.41,101.06,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; POSSIBLE LIGHT LATERAL EDGE DAMAGE ALONG UPPER RIGHT HAND CORNER ADJACENT TO TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,14.4,17.5,28.5,0.44,26.9,154
7257.6,52.7,0.73,71.4,3225,HANDAXE,UNCLEAR,74.6,80.3,0.67,NON-CORTICAL,COMPLETELY WORKED,298.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,5,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2471.3,253.7,68.9,0.03,27.6,ROBERTS,30870,0.0,47.3,79.5,0.39,118.34,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,SQUARE TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,17.0,22.3,27.6,0.34,26.1,254
5795.1,36.9,0.58,63.6,3226,HANDAXE,UNCLEAR,65.2,70.3,0.6,PARTIALLY CORTICAL,UNWORKED,268.2,COMPLETE,FRESH,UNCLEAR,EUROPE,5,25,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2241.2,225.9,28.2,0.11,31.8,ROBERTS,30861,0.01,47.2,69.8,0.4,115.81,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE BUTT; TRANCHET INTERSECTION TIP,65,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,13.1,29.5,32.6,0.46,27.6,219
8710.7,57.7,0.86,67.0,3227,HANDAXE,FLAKE,79.6,82.6,0.59,NON-CORTICAL,PARTIALLY WORKED,327.6,COMPLETE,FRESH,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2660.7,273.9,59.2,0.04,32.5,ROBERTS,30862,0.02,55.3,81.9,0.39,139.59,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; FLAKE VENTRAL SURFACE ON FRONT,69,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,10.8,25.0,36.3,0.43,26.6,318
7679.1,51.8,0.72,71.2,3228,HANDAXE,COBBLE,79.3,82.1,0.65,NON-CORTICAL,COMPLETELY WORKED,297.8,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,20,25,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,LINEAR,2259.0,254.3,41.1,0.03,29.0,ROBERTS,12800,0.01,53.4,81.9,0.42,125.08,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; MADE ON COBBLE OF 25mm THICKNESS,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,14.0,22.8,29.6,0.36,23.1,260
8855.0,58.7,0.75,77.4,3229,HANDAXE,FLAKE,82.6,84.5,0.62,NON-CORTICAL,PARTIALLY WORKED,335.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,3064.4,281.1,58.9,0.04,33.9,ROBERTS,13859,0.02,65.8,84.0,0.48,136.14,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE BIFACE WITH TRANCHET INTERSECTION TIP; REMNANT PLATFORM AND BULB ON LEFT HAND EDGE,71,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.2,26.3,35.4,0.41,32.2,364
10082.6,57.7,0.81,71.1,3230,HANDAXE,UNCLEAR,88.2,88.7,0.57,NON-CORTICAL,PARTIALLY WORKED,349.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,5,HARD CHALK RIND,ENGLAND,96,PATINATED,IRREGULAR,3594.2,302.4,86.8,0.05,35.5,ROBERTS,13192,0.01,71.5,88.7,0.46,154.78,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE TRANCHET INTERSECTION TIP,87,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,22.5,23.4,36.2,0.4,32.7,387
8162.2,54.8,0.75,72.4,3231,HANDAXE,FLAKE,81.4,86.4,0.68,NON-CORTICAL,COMPLETELY WORKED,307.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,LINEAR,2508.0,253.1,54.8,0.02,31.0,ROBERTS,12200,0.01,47.7,86.0,0.37,126.29,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; LATERAL EDGE DAMAGE NOTCH ON UPPER RIGHT HAND CORNER,93,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,13.7,24.0,31.6,0.36,29.4,314
8713.8,66.2,0.89,73.7,3232,HANDAXE,UNCLEAR,83.6,87.5,0.68,NON-CORTICAL,COMPLETELY WORKED,326.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,IRREGULAR,3334.1,271.1,54.0,0.01,38.9,ROBERTS,12201,0.01,47.4,87.3,0.37,126.93,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP; POSSIBLE LATERAL EDGE DAMAGE NOTCH ON UPPER LEFT HAND CORNER,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,16.9,28.4,39.3,0.44,37.8,414
6438.3,54.6,0.91,59.8,3233,HANDAXE,UNCLEAR,69.3,72.0,0.64,NON-CORTICAL,COMPLETELY WORKED,289.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,PATINATED,IRREGULAR,2147.5,222.6,62.2,0.01,28.9,ROBERTS,13164,0.02,41.8,71.0,0.37,112.47,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.6,19.7,29.8,0.41,27.8,215
5306.6,44.9,0.74,60.1,3234,HANDAXE,UNCLEAR,63.1,67.4,0.66,PARTIALLY CORTICAL,PARTIALLY WORKED,252.9,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,5,5,ABRADED,ENGLAND,96,PATINATED,IRREGULAR,1775.8,206.8,30.6,0.01,24.2,ROBERTS,13196,0.03,37.0,67.4,0.36,102.1,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,INTERSECTION TIP,91,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,12.2,20.6,25.1,0.37,22.2,176
5545.0,47.2,0.78,59.8,3235,HANDAXE,UNCLEAR,68.1,69.4,0.67,NON-CORTICAL,COMPLETELY WORKED,257.4,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2185.5,211.1,52.9,0.04,31.2,ROBERTS,12548,0.01,48.5,69.4,0.47,103.14,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,POSSIBLE LATERAL EDGE DAMAGE ON TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,19.5,20.5,32.2,0.46,31.1,210
7120.2,59.3,0.88,67.0,3236,HANDAXE,UNCLEAR,81.4,84.0,0.75,NON-CORTICAL,PARTIALLY WORKED,285.6,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,2551.6,232.1,34.5,0.02,31.0,ROBERTS,13191,0.01,62.2,81.9,0.56,110.57,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,,74,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,18.8,27.9,31.4,0.37,28.2,307
5436.1,47.0,0.72,64.4,3237,HANDAXE,UNCLEAR,71.9,74.6,0.76,NON-CORTICAL,COMPLETELY WORKED,247.7,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,1873.7,191.7,46.5,0.01,27.5,ROBERTS,12197,0.01,41.5,74.6,0.42,98.13,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,19.1,20.9,27.6,0.36,27.5,197
5343.1,38.2,0.63,60.6,3238,HANDAXE,UNCLEAR,67.2,71.9,0.68,NON-CORTICAL,COMPLETELY WORKED,250.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,0,NONE,ENGLAND,96,LIGHTLY PATINATED,LINEAR,1653.8,217.4,39.6,0.08,24.6,ROBERTS,13195,0.02,34.6,71.0,0.32,105.73,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,10.8,20.2,24.7,0.34,21.6,168
5494.9,47.9,0.84,56.5,3239,HANDAXE,UNCLEAR,68.6,69.1,0.66,NON-CORTICAL,COMPLETELY WORKED,250.0,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,5,HARD CHALK RIND,ENGLAND,96,PATINATED,LINEAR,1867.8,205.3,31.4,0.02,25.4,ROBERTS,12882,0.01,54.1,68.9,0.51,104.35,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,CRUDE TRANCHET INTERSECTION TIP,100,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.4,19.5,25.4,0.36,24.8,179
5668.7,45.6,0.96,47.5,3240,HANDAXE,UNCLEAR,68.8,69.1,0.61,NON-CORTICAL,PARTIALLY WORKED,260.2,COMPLETE,LIGHTLY ABRADED,UNCLEAR,EUROPE,0,10,HARD CHALK RIND,ENGLAND,96,LIGHTLY PATINATED,IRREGULAR,1840.5,219.4,41.0,0.02,24.1,ROBERTS,12877,0.01,58.4,69.1,0.51,113.16,,UNCLEAR,UNIVERSITY COLLEGE; LONDON; ENGLAND,LATERAL EDGE DAMAGE BROAD NOTCH ON UPPER RIGHT HAND CORNER ADJACENT TO TIP,75,TOUGH,FINE,FLINT,BOXGROVE,UNCLEAR,15.3,16.5,24.3,0.35,22.6,185
